KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
534063992,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,0,0,0,2,0,0,0,0,4,2
534063993,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,7,0,0,0,3,0,0,0,4,0,0,0,0,0,4,3
534063994,4,0,0,0,0,4,0,0,0,1,0,0,0,1,2,0,0,0,0,6,0,0,0,0,6,0,0,0,1,0,0,0,2,3,0,0,0,0,2,4
534064003,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,17,11
534064011,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534064013,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,3,6
534064014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
534064021,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
534064022,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
534064023,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,89,0,0,0,89,0,0,0,0,0,0,0,0,0,1,88
534064024,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
534064032,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,4,5,3
534064033,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2
534064034,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
534064041,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
534064043,5,2,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,28,21,0,12,9,7,0,0,0,5,0,0,0,0,1,0,0,0,1,22,6
534064044,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
534064051,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534064052,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,4,6
534064054,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
534064071,6,4,0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,20,16,0,16,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,17,3
534064072,11,6,0,5,1,5,0,0,0,2,0,0,0,0,1,0,1,0,1,26,18,0,16,2,8,0,0,0,2,0,0,0,0,1,0,3,0,2,19,7
534064074,31,4,0,3,1,27,0,1,1,10,0,0,3,2,5,0,1,0,4,249,44,0,23,21,205,0,17,4,122,0,0,10,7,8,0,5,0,32,118,131
534064081,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
534064083,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
534064084,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
534064093,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1
534064094,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,2,0,0,2,15,0,0,0,15,0,0,0,0,0,0,0,0,0,12,5
534064101,6,2,0,2,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,80,53,0,53,0,27,0,0,12,8,0,7,0,0,0,0,0,0,0,69,11
534064102,4,2,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,0,3,2,4,0,0,0,3,0,0,0,0,1,0,0,0,0,4,5
534064104,7,2,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,2,113,69,0,5,64,31,0,0,0,20,0,0,0,0,0,0,0,0,11,72,41
534064111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534064112,4,3,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,22,0,9,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,19,5
534064113,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
534064114,4,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9,7,0,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,7,2
534064121,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
534064133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
534064142,3,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,1,0,5,0,0,0,0,0,0,0,0,4,0,0,0,1,6,0
534064144,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1
534064151,11,1,0,0,1,10,0,0,0,5,0,0,0,1,2,1,0,1,0,63,34,0,0,34,29,0,0,0,16,0,0,0,4,4,1,0,4,0,21,42
534064152,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1
534064153,5,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,25,2,0,2,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,18,7
534064154,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,20,6,0,6,0,14,0,0,8,0,0,0,0,0,0,0,0,0,6,15,5
534064163,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,2,2
534064172,5,2,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,26,18,0,15,3,8,0,0,0,4,0,0,0,3,1,0,0,0,0,14,12
534064174,5,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,10,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2
534064181,6,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,40,0,0,0,0,40,0,0,0,19,0,0,0,0,21,0,0,0,0,13,27
534064182,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
534064183,36,2,0,2,0,32,0,0,0,12,2,3,3,2,3,3,2,0,2,150,17,0,17,0,127,0,0,0,50,29,7,3,14,7,5,4,0,8,62,88
534064184,14,1,0,0,1,13,0,0,0,4,0,0,3,1,0,3,2,0,0,61,15,0,0,15,46,0,0,0,10,0,0,12,7,0,7,10,0,0,30,31
534064191,10,1,0,1,0,9,0,0,0,1,0,2,1,2,0,1,2,0,0,51,1,0,1,0,50,0,0,0,5,0,3,2,15,0,18,7,0,0,31,20
534064192,6,1,0,0,1,5,0,0,0,2,0,0,0,0,2,0,0,1,0,17,3,0,0,3,14,0,0,0,9,0,0,0,0,2,0,0,3,0,11,6
534064193,25,2,0,1,1,23,0,0,1,7,0,0,2,7,2,1,2,0,1,246,4,0,1,3,242,0,0,15,83,0,0,3,44,2,1,90,0,4,123,123
534064194,7,2,0,1,1,5,0,0,0,2,0,1,1,0,1,0,0,0,0,41,2,0,1,1,39,0,0,0,12,0,1,8,0,18,0,0,0,0,23,18
534064202,5,1,0,1,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,23,3,0,3,0,20,0,0,3,17,0,0,0,0,0,0,0,0,0,17,6
534064204,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,9,1
534064212,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,11,0,11,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10,3
534064213,5,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,86,20,0,1,19,66,0,0,0,0,0,0,0,0,0,0,66,0,0,29,57
534064214,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
534064221,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
534064223,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
534064232,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,0,4,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5
534064233,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534064234,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
534064241,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,2,2
534064242,8,4,0,3,1,4,0,0,0,2,0,0,0,0,2,0,0,0,0,70,57,0,37,20,13,0,0,0,8,0,0,0,0,5,0,0,0,0,38,32
534064243,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,318,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,104
534064244,16,5,0,4,1,11,0,0,1,2,0,2,0,2,1,0,1,0,2,79,12,0,11,1,67,0,0,33,22,0,4,0,4,1,0,1,0,2,54,25
534064251,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,35,0,3,4,34
534064252,3,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,21,6,0,0,6,15,0,0,0,0,0,0,13,0,0,0,0,0,2,14,7
534064253,7,5,0,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,38,28,0,15,13,10,0,0,0,0,0,0,0,0,2,0,0,0,8,25,5
534064261,4,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,1,0,0,23,0,0,0,0,23,0,0,0,16,0,0,0,2,0,0,5,0,0,9,14
534064262,31,2,0,1,1,29,0,0,1,8,0,0,0,12,4,0,4,0,0,725,9,0,5,4,716,0,0,24,251,0,0,0,90,42,0,309,0,0,240,485
534064264,5,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,36,3,0,3,0,9,0,0,0,0,0,0,0,0,3,4,0,0,2,22,14
534064271,29,8,0,7,1,21,0,0,0,7,0,0,0,8,4,0,1,0,1,145,34,0,32,2,111,0,0,0,48,0,0,0,34,14,0,12,0,3,70,75
534064272,28,4,0,4,0,24,0,0,0,12,0,2,2,4,3,0,1,0,0,132,20,0,20,0,112,0,0,0,74,0,2,11,16,6,0,3,0,0,71,61
534064273,7,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,3,0,1,106,0,0,0,0,106,0,0,0,15,0,0,0,43,0,0,46,0,2,29,77
534064274,23,6,0,5,1,17,0,0,0,4,0,5,0,2,4,0,1,0,1,74,32,0,29,3,42,0,0,0,9,0,20,0,3,6,0,2,0,2,35,39
534064281,101,6,0,1,5,95,0,0,2,48,2,1,2,16,11,5,7,0,1,411,30,0,4,26,381,0,0,32,163,27,1,8,56,17,16,60,0,1,180,231
534064282,74,6,0,2,4,68,0,0,0,30,3,1,1,9,10,4,3,2,5,534,17,0,10,7,517,0,0,0,217,64,2,2,71,27,20,36,20,58,214,320
534064283,68,10,0,7,3,58,0,0,1,32,2,1,2,4,5,2,3,1,5,304,25,0,11,14,279,0,0,26,108,28,1,37,8,8,3,33,17,10,170,134
534064284,27,1,0,0,1,26,0,0,0,13,0,1,0,3,5,0,4,0,0,125,21,0,0,21,104,0,0,0,65,0,3,0,8,8,0,20,0,0,58,67
534064291,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,11,0,13,0,0,0,7,17
534064293,3,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,179,0,0,0,0,179,0,0,0,0,0,4,0,175,0,0,0,0,0,35,144
534064301,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,8,1
534064302,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
534064311,5,2,0,2,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,17,11,0,11,0,6,0,0,0,3,0,0,1,0,0,0,0,0,2,15,2
534064313,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33,7,0,7,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,32,1
534064332,3,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,60,2,0,2,0,58,0,0,0,0,0,0,0,30,28,0,0,0,0,25,35
534064334,9,2,0,1,1,7,0,0,0,3,0,1,0,1,1,0,0,0,1,43,6,0,2,4,37,0,0,0,23,0,1,0,1,10,0,0,0,2,26,17
534064341,12,5,0,3,2,7,0,0,0,4,0,0,1,2,0,0,0,0,0,64,22,0,8,14,42,0,0,0,32,0,0,3,7,0,0,0,0,0,36,28
534064342,18,12,0,3,9,6,0,0,3,0,0,2,0,0,0,0,0,0,1,519,455,0,46,409,64,0,0,52,0,0,8,0,0,0,0,0,0,4,417,102
534064343,4,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,85,19,0,0,19,29,0,0,0,3,0,0,0,0,0,0,0,0,26,44,41
534064344,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
534064351,4,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,36,7,0,7,0,29,0,0,21,4,0,0,0,0,0,0,0,0,4,33,3
534064353,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2
534064361,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,0,0,29,2
534064363,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5
534064372,41,3,0,3,0,37,0,1,0,14,0,4,0,3,8,0,6,0,1,332,14,0,14,0,315,0,10,0,162,0,21,0,12,21,0,88,0,1,115,217
534064373,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
534064374,11,2,0,2,0,9,0,0,0,5,0,1,0,0,2,0,0,0,1,50,14,0,14,0,36,0,0,0,22,0,2,0,0,10,0,0,0,2,31,19
534064381,28,3,0,3,0,25,0,0,1,8,0,0,0,9,5,0,0,0,2,199,5,0,5,0,194,0,0,3,52,0,0,0,96,39,0,0,0,4,96,103
534064382,17,2,0,2,0,15,0,0,0,6,0,0,0,4,2,0,2,0,1,135,14,0,14,0,121,0,0,0,42,0,0,0,29,2,0,46,0,2,56,79
534064383,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
534064391,10,3,0,3,0,7,0,0,0,3,0,0,0,1,3,0,0,0,0,106,17,0,17,0,89,0,0,0,45,0,0,0,41,3,0,0,0,0,36,70
534064421,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
534064423,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33,1,0,1,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,7,26
534064424,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,13,1
534064431,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
534064432,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
534064433,3,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2
534064442,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
534064443,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,39,0,0,0,0,32,7
534064444,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
534064451,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
534064452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
534064453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
534064454,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1
534064461,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
534064471,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,1,41,0,0,0,0,41,0,0,0,8,0,0,0,0,0,0,29,0,4,8,33
534064472,5,2,0,1,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,52,15,0,2,13,37,0,0,0,0,0,0,0,20,3,0,14,0,0,19,33
534064473,12,4,0,2,2,8,0,0,1,5,0,0,1,0,1,0,0,0,0,66,28,0,12,16,38,0,0,10,25,0,0,2,0,1,0,0,0,0,38,28
534064474,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
534064481,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7
534064492,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
534064503,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
534064504,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1
534064512,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
534064514,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4
534064521,3,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,20,0,0,0,0,20,0,0,13,3,0,0,0,4,0,0,0,0,0,16,4
534064522,7,2,0,0,2,5,0,0,0,2,0,0,0,1,0,0,1,0,1,107,27,0,0,27,80,0,0,0,18,0,0,0,3,0,0,57,0,2,59,48
534064523,5,0,0,0,0,5,0,0,0,1,0,0,0,1,2,0,0,0,1,12,0,0,0,0,12,0,0,0,2,0,0,0,2,7,0,0,0,1,4,8
534064531,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
534064532,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
534064534,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534064544,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
534064552,5,3,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,75,28,0,0,28,47,0,0,0,0,0,0,0,0,47,0,0,0,0,32,43
534064553,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
534064554,9,4,0,4,0,5,0,0,0,0,1,1,0,0,2,0,0,0,1,42,34,0,34,0,8,0,0,0,0,2,1,0,0,3,0,0,0,2,25,17
534064561,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,7,2
534064562,15,5,0,4,1,8,0,0,0,2,1,0,0,2,0,0,1,1,1,72,30,0,19,11,32,0,0,0,9,1,0,0,3,0,0,12,3,4,39,33
534064563,14,7,0,6,1,7,0,0,0,1,0,1,1,0,2,0,0,0,2,37,15,0,12,3,22,0,0,0,13,0,1,1,0,5,0,0,0,2,26,11
534064571,3,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,26,0,0,0,0,26,0,0,1,0,0,0,24,0,1,0,0,0,0,19,7
534064594,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,5,29
534064601,33,7,0,6,1,26,0,0,0,6,1,5,0,2,5,1,3,0,3,197,41,0,39,2,156,0,0,0,106,5,7,0,4,11,4,13,0,6,80,117
534064602,20,3,0,3,0,17,0,0,1,7,0,0,1,3,0,0,2,0,3,118,8,0,8,0,110,0,0,24,35,0,0,1,25,0,0,20,0,5,54,64
534064603,84,13,0,10,3,71,0,0,0,41,0,6,1,7,11,1,2,0,2,231,31,0,26,5,200,0,0,0,119,0,7,2,14,27,18,2,0,11,121,110
534064604,26,8,0,6,2,18,0,1,0,7,0,1,1,2,2,1,2,0,1,134,29,0,24,5,105,0,2,0,34,0,2,1,9,5,1,42,0,9,66,68
534064611,8,1,0,1,0,7,0,0,0,3,1,0,1,1,0,0,0,0,1,34,6,0,6,0,28,0,0,0,8,7,0,2,6,0,0,0,0,5,20,14
534064612,13,2,0,1,1,11,0,0,0,6,0,0,0,2,0,0,2,1,0,65,5,0,3,2,60,0,0,0,39,0,0,0,10,0,0,8,3,0,26,39
534064613,4,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,10,2,0,2,0,8,0,2,0,1,0,0,0,0,0,0,0,0,5,7,3
534064621,19,2,0,2,0,17,0,0,0,10,0,1,1,4,0,0,0,0,1,102,2,0,2,0,100,0,0,0,36,0,2,1,28,0,0,0,0,33,42,60
534064622,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
534064623,4,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,2,19,0,0,0,0,19,0,0,0,0,0,0,2,0,2,0,0,0,15,13,6
534064624,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534064633,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,12,0,0,5,8
534064643,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,7,7
534064644,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,121,9,0,5,4,112,0,0,0,0,0,0,0,0,0,0,112,0,0,34,87
534064652,13,2,0,1,1,10,0,0,0,5,0,0,0,1,3,0,0,1,0,35,10,0,6,4,23,0,0,0,13,0,0,0,2,5,0,0,3,0,23,12
534064653,10,3,0,2,1,7,0,0,0,1,1,0,1,0,2,0,0,0,2,23,6,0,5,1,17,0,0,0,1,4,0,5,0,2,0,0,0,5,14,9
534064654,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
534064661,5,3,0,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,16,8,0,6,2,8,0,0,0,2,0,0,0,0,0,0,6,0,0,8,8
534064692,9,2,0,1,1,7,0,0,1,2,0,1,0,0,2,0,0,0,1,35,8,0,4,4,27,0,0,10,13,0,1,0,0,2,0,0,0,1,16,19
534064701,31,3,0,3,0,28,0,0,2,7,1,7,1,3,3,0,2,0,2,204,7,0,7,0,197,0,0,57,51,2,9,3,32,9,0,12,0,22,125,79
